"gene","logFC","SE","CI_low","CI_high","raw_P","FDR","n_paired_donors","cell_threshold","model","plot_class","minus_log10_FDR","labelled_gene","displayed_in_volcano","analysis_type","effect","P","effect_definition","selection_display_rule"
"C7orf50",0.160928656147545,0.0684462009661831,0.0267741022538257,0.295083210041263,0.0187144801602638,0.0687809164555935,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.16253204181794,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.160928656147545,0.0187144801602638,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"ZFAND2A",-0.42059627861109,0.112906532387712,-0.641893082091005,-0.199299475131174,0.000195181917002831,0.00298050212662339,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",2.52571056396016,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.42059627861109,0.000195181917002831,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"MICALL2",-0.018527952784729,0.0848242896313815,-0.184783560462237,0.147727654892779,0.827096084406082,0.901098574315622,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0452276974341849,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.018527952784729,0.827096084406082,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"INTS1",0.0882479742800339,0.0701526301027087,-0.0492511807212751,0.225747129281343,0.208412555140223,0.376522859222145,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.424208652045825,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0882479742800339,0.208412555140223,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"MAFK",-0.321572227576546,0.108401998189128,-0.534040144027236,-0.109104311125856,0.00301231145205648,0.0196833537265482,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",1.705900902813,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.321572227576546,0.00301231145205648,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"TMEM184A",-0.358825310731491,0.114954422917917,-0.584135979650607,-0.133514641812375,0.00179958406497766,0.0136382503751072,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",1.86524134090932,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.358825310731491,0.00179958406497766,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PSMG3",0.101665505542589,0.0544965696034259,-0.0051477708801258,0.208478781965304,0.0621058148778498,0.163757209605076,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.785799570586407,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.101665505542589,0.0621058148778498,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PSMG3-AS1",0.0870651695371912,0.127933720891117,-0.163684923409398,0.33781526248378,0.496156888393408,0.663415362244599,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.178214476047148,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0870651695371912,0.496156888393408,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"MAD1L1",0.0546962923452846,0.110987847232989,-0.162839888231373,0.272232472921942,0.622144479882045,0.762766642237842,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.117608308034013,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0546962923452846,0.622144479882045,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"NUDT1",0.397212389848481,0.0799677434080853,0.240475612768633,0.553949166928328,6.79413480890789e-07,7.95409178305373e-05,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",4.09940940195404,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.397212389848481,6.79413480890789e-07,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"SNX8",0.0725304094206444,0.0833213741471949,-0.0907794839078576,0.235840302749146,0.384032770649369,0.564497032347406,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.248338336889649,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0725304094206444,0.384032770649369,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"EIF3B",0.348661225309784,0.0780129299767454,0.195755882555363,0.501566568064205,7.84852285466879e-06,0.000367539784848427,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",3.434695643233,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.348661225309784,7.84852285466879e-06,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"CHST12",0.0649613758664953,0.104355959893324,-0.13957630552442,0.26949905725741,0.533614461336073,0.69654970162092,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.157047889477497,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0649613758664953,0.533614461336073,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"LFNG",0.124383189708223,0.0893928921467557,-0.0508268788994184,0.299593258315864,0.164097656745873,0.320956507387386,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.493553814577668,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.124383189708223,0.164097656745873,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"BRAT1",0.231506120364042,0.0836012157006402,0.067647737590787,0.395364503137297,0.00561990105496266,0.0302790354538472,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",1.5188579635096,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.231506120364042,0.00561990105496266,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"IQCE",-0.0171494975800106,0.0859534309203686,-0.185618222183933,0.151319227023912,0.841855371836906,0.908896496068683,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0414855708436211,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0171494975800106,0.841855371836906,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"TTYH3",-0.0215903834077459,0.134642923496095,-0.285490513460092,0.2423097466446,0.87260308884149,0.927832177435147,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0325305701227084,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0215903834077459,0.87260308884149,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"GNA12",0.0570352809978911,0.114396601872193,-0.167182058671607,0.281252620667389,0.618078850280694,0.759189967027838,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.119649539902732,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0570352809978911,0.618078850280694,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"FOXK1",-0.0628273311588769,0.074605723913649,-0.209054550029629,0.0833998877118752,0.399718094683417,0.579145502919546,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.237212311615545,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0628273311588769,0.399718094683417,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
