"gene","seed","rank","distance"
"STXBP2",1234,2325,4.49486985121652e-11
"JAK1",1234,2326,4.48663967512486e-11
"CHMP3",1234,2327,4.46821511709492e-11
"ALDH2",1234,2328,4.44988873662888e-11
"CDKN2A",1234,2329,4.43005285348243e-11
"HEBP2",1234,2330,4.41975046238555e-11
"CMTM6",1234,2331,4.41227107386622e-11
"IGFBP2",1234,2332,4.40655007979761e-11
"ATP2A2",1234,2333,4.39234922032245e-11
"SAR1B",1234,2334,4.35272286234891e-11
"NFE2L3",1234,2335,4.31499874206361e-11
"ADAMDEC1",1234,2336,4.29102555149028e-11
"ARF3",1234,2337,4.26176190780692e-11
"TGOLN2",1234,2338,4.25601940627554e-11
"TUBA1A",1234,2339,4.23079272211836e-11
"PON2",1234,2340,4.15143023170487e-11
"TPM3",1234,2341,4.13488981202371e-11
"CAPZA1",1234,2342,4.12418532438133e-11
"GADD45A",1234,2343,4.10702880906096e-11
"HGD",1234,2344,4.09974826912186e-11
"IST1",1234,2345,4.09395885278367e-11
"CLDN2",1234,2346,4.08820244330539e-11
"RP1-3J17.3",1234,2347,4.08788991514153e-11
"MKRN1",1234,2348,4.05966450361156e-11
"ATP2A3",1234,2349,4.04043940860298e-11
"LAPTM5",1234,2350,4.02406251264944e-11
"APLP2",1234,2351,4.00256191562561e-11
"PCBP1",1234,2352,3.9719155059694e-11
"NEDD4L",1234,2353,3.97100143672398e-11
"RAB27A",1234,2354,3.9698207350003e-11
"CAPN1",1234,2355,3.96406894380961e-11
"CSRP2",1234,2356,3.93810669444965e-11
"RALA",1234,2357,3.9154827691034e-11
"SELENBP1",1234,2358,3.91361414507484e-11
"IL2RG",1234,2359,3.91226296216938e-11
"RAB7A",1234,2360,3.88673101682496e-11
"NCOR1",1234,2361,3.88103844764753e-11
"NR2F6",1234,2362,3.85655500573525e-11
"SOD3",1234,2363,3.84763390260188e-11
"B3GALT5",1234,2364,3.80405928823860e-11
"RP11-835E18.5",1234,2365,3.7651788167194e-11
"SERPINB5",1234,2366,3.75648913329869e-11
"TFG",1234,2367,3.74406814435521e-11
"MOB1A",1234,2368,3.74067272017328e-11
"ATP2B1",1234,2369,3.7338200351798e-11
"ATP6V1G1",1234,2370,3.72630311914767e-11
"ABHD2",1234,2371,3.68043654173862e-11
"MARCKS",1234,2372,3.64118439869182e-11
"C6orf62",1234,2373,3.61814389244243e-11
"ABRACL",1234,2374,3.60129911472994e-11
"WTAP",1234,2375,3.59971520700849e-11
"LTB",1234,2376,3.5749819221764e-11
"ENTPD5",1234,2377,3.5634749222764e-11
"EMP3",1234,2378,3.56243960011975e-11
"C9orf89",1234,2379,3.54407396297309e-11
"NPC2",1234,2380,3.51843894381459e-11
"HIF1A",1234,2381,3.51026566052207e-11
"TPSAB1",1234,2382,3.5028416797458e-11
"SEMA4G",1234,2383,3.48226879533909e-11
"COL1A2",1234,2384,3.4652848277742e-11
"AKAP9",1234,2385,3.46060643834794e-11
"CCL2",1234,2386,3.44365344455713e-11
"CHP2",1234,2387,3.42964677527182e-11
"CRYL1",1234,2388,3.42744849621433e-11
"CEBPD",1234,2389,3.41713330374336e-11
"PRR11",1234,2390,3.41629316059723e-11
"IL34",1234,2391,3.40596990118141e-11
"N4BP2L2",1234,2392,3.40230825236680e-11
"LIX1L",1234,2393,3.40089307073253e-11
"MTRNR2L10",1234,2394,3.39601255740196e-11
"DHRS11",1234,2395,3.3918445692371e-11
"FAM84A",1234,2396,3.39063985954041e-11
"SLC25A24",1234,2397,3.37349017810516e-11
"RELB",1234,2398,3.37235263575643e-11
"TFF2",1234,2399,3.36988999463483e-11
"STAG2",1234,2400,3.36436503175459e-11
"UBE2B",1234,2401,3.3642167486968e-11
"CPT1A",1234,2402,3.33869297640061e-11
"GPR85",1234,2403,3.3311105479566e-11
"PKIG",1234,2404,3.32967206156648e-11
"CDV3",1234,2405,3.32736015291722e-11
"MUC5B",1234,2406,3.31532669451836e-11
"L1TD1",1234,2407,3.3022129456908e-11
"PYCARD",1234,2408,3.26439778693705e-11
"A2M",1234,2409,3.2588717736017e-11
"PYGB",1234,2410,3.24147983242411e-11
"PSENEN",1234,2411,3.21005760586644e-11
"CCNDBP1",1234,2412,3.18006933572200e-11
"RP6-109B7.3",1234,2413,3.17932546166924e-11
"PLCB4",1234,2414,3.17672883367893e-11
"C18orf56",1234,2415,3.1696939680428e-11
"ANKRD37",1234,2416,3.15297831629545e-11
"TOB1",1234,2417,3.14968239276616e-11
"FUOM",1234,2418,3.11517330598928e-11
"PLBD1",1234,2419,3.11281616720325e-11
"SYAP1",1234,2420,3.09143745209492e-11
"GNB1",1234,2421,3.08652113725602e-11
"RP11-81H14.2",1234,2422,3.06599346820481e-11
"KLRB1",1234,2423,3.06156980062695e-11
"GOLGB1",1234,2424,3.05856083587649e-11
"MUC5AC",1234,2425,3.04818964975399e-11
"CASC4",1234,2426,3.04530748192639e-11
"DAZAP2",1234,2427,3.03745895385195e-11
"CCL3",1234,2428,3.01723666935825e-11
"PCGF5",1234,2429,3.00969020555225e-11
"RP11-14N7.2",1234,2430,2.99495733082865e-11
"SREK1IP1",1234,2431,2.96460437835737e-11
"MIR4458HG",1234,2432,2.94043854570716e-11
"GPR153",1234,2433,2.93264491456828e-11
"AQP3",1234,2434,2.92830238818114e-11
"KIF1C",1234,2435,2.92709744373651e-11
"BST2",1234,2436,2.91945368571547e-11
"VPS4B",1234,2437,2.88856435865253e-11
"BTN3A2",1234,2438,2.87752389152966e-11
"CAT",1234,2439,2.86706910011162e-11
"CMAS",1234,2440,2.85933437395796e-11
"GOLPH3",1234,2441,2.85254676796832e-11
"PTGDS",1234,2442,2.84757215374376e-11
"GABRP",1234,2443,2.83430778993433e-11
"DDX3X",1234,2444,2.83313712317843e-11
"PANK3",1234,2445,2.8106457599758e-11
"RNPEP",1234,2446,2.81019718109828e-11
"ACSM3",1234,2447,2.80331366243821e-11
"TRBC2",1234,2448,2.7591055851537e-11
"PGAM1",1234,2449,2.74857713154024e-11
"RNF7",1234,2450,2.72546724653395e-11
"SLC38A1",1234,2451,2.72284217190546e-11
"PMP22",1234,2452,2.72219435050872e-11
"TM9SF3",1234,2453,2.72198193350279e-11
"GABARAPL2",1234,2454,2.71662691309832e-11
"AL928768.3",1234,2455,2.69336966451326e-11
"KCNQ1OT1",1234,2456,2.69122979934295e-11
"PNP",1234,2457,2.68752205633998e-11
"FMOD",1234,2458,2.67957341179787e-11
"COPG1",1234,2459,2.65489415468911e-11
"FAM3C",1234,2460,2.65412007892859e-11
"CLTC",1234,2461,2.65038808235111e-11
"SEPT9",1234,2462,2.64148074544778e-11
"GADD45B",1234,2463,2.61009087708566e-11
"ANXA7",1234,2464,2.59413067869375e-11
"CD3D",1234,2465,2.58190990393456e-11
"MOB4",1234,2466,2.57937136178304e-11
"TJP2",1234,2467,2.57909728493786e-11
"DNAJC15",1234,2468,2.5728825004364e-11
"CRABP2",1234,2469,2.55410144082202e-11
"LYZ",1234,2470,2.53846631356554e-11
"C1QA",1234,2471,2.52738361740909e-11
"TNFRSF14",1234,2472,2.52015594107274e-11
"ACTR10",1234,2473,2.46636216756556e-11
"CTNNB1",1234,2474,2.46375826933606e-11
"TPM1",1234,2475,2.45549428142415e-11
"C1orf21",1234,2476,2.45289774155454e-11
"MPZL1",1234,2477,2.45039680024607e-11
"ARF5",1234,2478,2.42398945060549e-11
"NOX1",1234,2479,2.41615882889474e-11
"ABLIM1",1234,2480,2.40869838039864e-11
"SDC2",1234,2481,2.40443724801398e-11
"EFNA1",1234,2482,2.37536265464496e-11
"FGD5-AS1",1234,2483,2.3720941634564e-11
"DYNC1LI2",1234,2484,2.3692025248697e-11
"C9orf152",1234,2485,2.36899039314274e-11
"CYR61",1234,2486,2.36607509782287e-11
"MTRNR2L11",1234,2487,2.36355153898358e-11
"HTATIP2",1234,2488,2.36247072267056e-11
"IGHV1-24",1234,2489,2.35387365078605e-11
"LPP",1234,2490,2.35313193110984e-11
"TPD52",1234,2491,2.34501308704165e-11
"IGKV3-20",1234,2492,2.34438307235114e-11
"DYNLRB1",1234,2493,2.34368312437837e-11
"GALNT5",1234,2494,2.33878528961958e-11
"REEP3",1234,2495,2.3348117349847e-11
"H1F0",1234,2496,2.33202495616871e-11
"HSPA1A",1234,2497,2.31383365385843e-11
"TSPAN6",1234,2498,2.31335229015573e-11
"TNIP1",1234,2499,2.30691696568971e-11
"SLMO2",1234,2500,2.30660269586425e-11
"MTRNR2L13",1234,2501,2.304669544135e-11
"DDR1",1234,2502,2.29543422692453e-11
"RP5-940J5.9",1234,2503,2.29414130577093e-11
"MFSD2B",1234,2504,2.26169670184752e-11
"TCF12",1234,2505,2.25689660604842e-11
"IFI27L2",1234,2506,2.24279345745188e-11
"MXD3",1234,2507,2.24132323849909e-11
"GALNT3",1234,2508,2.22076167877863e-11
"LLGL2",1234,2509,2.21430615947498e-11
"MMP15",1234,2510,2.21135422272178e-11
"SBF2",1234,2511,2.20423828560821e-11
"APCDD1",1234,2512,2.20334160790729e-11
"REG3A",1234,2513,2.19776314008937e-11
"PDK4",1234,2514,2.19463329448961e-11
"GPM6A",1234,2515,2.18693607818125e-11
"IL8",1234,2516,2.1822678550947e-11
"LINC00969",1234,2517,2.18126888082518e-11
"FAM177B",1234,2518,2.1752306165607e-11
"C1QB",1234,2519,2.17331376204832e-11
"LRRFIP2",1234,2520,2.16512133655796e-11
"DLGAP5",1234,2521,2.15871127732582e-11
"TMED7",1234,2522,2.14864519507016e-11
"CMIP",1234,2523,2.1442320062105e-11
"IHH",1234,2524,2.14338964802285e-11
"CTGF",1234,2525,2.1400407929071e-11
"SGOL2",1234,2526,2.13959001075707e-11
"TBL1XR1",1234,2527,2.13795894053031e-11
"NUDT16",1234,2528,2.12993146735635e-11
"DEPDC1",1234,2529,2.12071568576985e-11
"GSTM3",1234,2530,2.09591407493981e-11
"DMBT1",1234,2531,2.09154137756666e-11
"PRKAR1A",1234,2532,2.07915154565711e-11
"SLTM",1234,2533,2.071992717844e-11
"PLA2G2A",1234,2534,2.07030997820898e-11
"SERINC3",1234,2535,2.06997369233525e-11
"NEURL1B",1234,2536,2.06700692414147e-11
"MECOM",1234,2537,2.05408402227159e-11
"CREB3",1234,2538,2.03897320150178e-11
"IFI44L",1234,2539,2.03048097726685e-11
"TMC6",1234,2540,2.02493355699309e-11
"GJB1",1234,2541,2.01596131807952e-11
"NTRK2",1234,2542,2.01552021020858e-11
"CTSA",1234,2543,2.01285299497351e-11
"CHI3L1",1234,2544,2.00988313379384e-11
"TLE1",1234,2545,2.00586641986706e-11
"NCF4",1234,2546,2.00425924339892e-11
"ST6GALNAC1",1234,2547,2.0010681450094e-11
"TNFAIP8L1",1234,2548,1.99403666987924e-11
"PRR15",1234,2549,1.9877594927803e-11
"ACSS2",1234,2550,1.98346342494363e-11
"TWF1",1234,2551,1.97734983231203e-11
"CEACAM3",1234,2552,1.97354678477744e-11
"NDUFC1",1234,2553,1.9723291023139e-11
"CRK",1234,2554,1.97102561379049e-11
"LGALS9",1234,2555,1.97072498114727e-11
"NNMT",1234,2556,1.96779207885851e-11
"TTK",1234,2557,1.92926807055003e-11
"SAR1A",1234,2558,1.9169656563333e-11
"LGALS3BP",1234,2559,1.91273501627784e-11
"PSMB10",1234,2560,1.91098568564429e-11
"LINC00657",1234,2561,1.90288528934591e-11
"PROM1",1234,2562,1.89616738710926e-11
"CFTR",1234,2563,1.88687445665208e-11
"RSRC2",1234,2564,1.8860607431499e-11
"BZW1",1234,2565,1.88547757603742e-11
"SDHC",1234,2566,1.87573485512517e-11
"FUCA1",1234,2567,1.86780557941039e-11
"FRG1",1234,2568,1.86560224051165e-11
"TM7SF3",1234,2569,1.86197856329258e-11
"RP11-302B13.5",1234,2570,1.85266241264849e-11
"SNX6",1234,2571,1.85254135502357e-11
"ENPP2",1234,2572,1.85148421096943e-11
"FYB",1234,2573,1.8445157480728e-11
"PGM1",1234,2574,1.84015976843612e-11
"CMBL",1234,2575,1.82980468831253e-11
"DDIT3",1234,2576,1.82503305739451e-11
"BAD",1234,2577,1.81939219763597e-11
"ERBB2",1234,2578,1.81904392113387e-11
"LMO4",1234,2579,1.81255941836994e-11
"BEST2",1234,2580,1.81079930841279e-11
"DDIT4",1234,2581,1.80675062430749e-11
"CLINT1",1234,2582,1.80627082256764e-11
"LAP3",1234,2583,1.80097424379988e-11
"B3GNT6",1234,2584,1.79709699151111e-11
"TBCB",1234,2585,1.79693202854091e-11
"PLEKHB1",1234,2586,1.78215814468185e-11
"ILK",1234,2587,1.78096063469069e-11
"GSDMD",1234,2588,1.77920702064002e-11
"DYNC1H1",1234,2589,1.77852929636285e-11
"MTUS1",1234,2590,1.77673164497596e-11
"NAPA",1234,2591,1.77599917092369e-11
"KIF11",1234,2592,1.7742065681248e-11
"SPINK4",1234,2593,1.77201577129727e-11
"RAMP2",1234,2594,1.7704692302227e-11
"TSG101",1234,2595,1.75643871530668e-11
"MIA",1234,2596,1.75321096462548e-11
"PIF1",1234,2597,1.74948022823441e-11
"CX3CL1",1234,2598,1.74592454977669e-11
"NDUFA13",1234,2599,1.7411078728362e-11
"PDXDC1",1234,2600,1.7400631293926e-11
"PTBP3",1234,2601,1.7396790727342e-11
"EPB41L2",1234,2602,1.73826258778983e-11
"RP11-295G20.2",1234,2603,1.7305357420772e-11
"MTRNR2L4",1234,2604,1.72871492509758e-11
"PSMA6",1234,2605,1.72824736817288e-11
"ADD3",1234,2606,1.71670280354325e-11
"TP53TG1",1234,2607,1.71152691170508e-11
"LDHD",1234,2608,1.70894383226296e-11
"USH1C",1234,2609,1.7076063732022e-11
"SHROOM3",1234,2610,1.70110301759542e-11
"EMC3",1234,2611,1.6990249776887e-11
"IGFBP5",1234,2612,1.69605432656859e-11
"AP000350.4",1234,2613,1.6798644555985e-11
"ZDHHC3",1234,2614,1.67504895557989e-11
"CNOT1",1234,2615,1.67481518284598e-11
"DDAH2",1234,2616,1.67440457224683e-11
"CASC5",1234,2617,1.66463299150526e-11
"IFIT1",1234,2618,1.661816112895e-11
"SNX7",1234,2619,1.65624298417895e-11
"MPG",1234,2620,1.65316805267566e-11
"TRIM47",1234,2621,1.652078140247e-11
"ATOX1",1234,2622,1.65154798430221e-11
"PDCD4",1234,2623,1.65046149956968e-11
"FDX1",1234,2624,1.64769162342597e-11
"SMAGP",1234,2625,1.64714703430428e-11
"SLC26A4",1234,2626,1.6262635399585e-11
"CLMN",1234,2627,1.61957199357024e-11
"MX1",1234,2628,1.61317671664134e-11
"PQBP1",1234,2629,1.60950926435756e-11
"PGLS",1234,2630,1.60791925912344e-11
"PRAC2",1234,2631,1.60618395146115e-11
"KLC4",1234,2632,1.59940955720395e-11
"GDE1",1234,2633,1.59611083990474e-11
"RAB5B",1234,2634,1.59241195411431e-11
"CPA3",1234,2635,1.59037495831562e-11
"DNM2",1234,2636,1.58510938418113e-11
"SI",1234,2637,1.58126548006208e-11
"IFT27",1234,2638,1.58045114263489e-11
"IDO1",1234,2639,1.56977928371877e-11
"UBBP4",1234,2640,1.56479714885583e-11
"VPS35",1234,2641,1.56101764648502e-11
"TXNRD1",1234,2642,1.55564137833072e-11
"SNX3",1234,2643,1.5536837054949e-11
"C6orf222",1234,2644,1.541860047513e-11
"POMC",1234,2645,1.53333859506333e-11
"SEPT2",1234,2646,1.53222309934537e-11
"PAIP2",1234,2647,1.52588917812167e-11
"PROX1",1234,2648,1.5252990521497e-11
"UBXN1",1234,2649,1.52529454382736e-11
"TMEM11",1234,2650,1.52418150463327e-11
"COMMD3",1234,2651,1.51964198709659e-11
"AP3S1",1234,2652,1.51213211545336e-11
"PRELID2",1234,2653,1.50642530179733e-11
"NFE2L2",1234,2654,1.50063183705103e-11
"NOSIP",1234,2655,1.49960223469073e-11
"SLC37A1",1234,2656,1.49156936399309e-11
"SULT2B1",1234,2657,1.48988711595882e-11
"PKP2",1234,2658,1.47261469701052e-11
"TMC4",1234,2659,1.47228089624084e-11
"ZFAND6",1234,2660,1.46843589408172e-11
"CITED2",1234,2661,1.46705427431508e-11
"MPZL2",1234,2662,1.46281945160911e-11
"TMSB4Y",1234,2663,1.46219917750872e-11
"DDAH1",1234,2664,1.46203056750287e-11
"FAM83D",1234,2665,1.45776342547003e-11
"KCNMA1",1234,2666,1.45708451898245e-11
"CKAP5",1234,2667,1.45462747017484e-11
"SLC4A4",1234,2668,1.45043009538127e-11
"SATB2",1234,2669,1.45003967080167e-11
"HLA-DQA2",1234,2670,1.44569638651811e-11
"TNFRSF25",1234,2671,1.43343803981671e-11
"ARF1",1234,2672,1.43185871771845e-11
"GOLGA4",1234,2673,1.42810228528079e-11
"TMEM87A",1234,2674,1.41358047618414e-11
"SRD5A3",1234,2675,1.4066807912529e-11
"SHISA5",1234,2676,1.40437938554698e-11
"DNAJC3",1234,2677,1.40289411660228e-11
"EIF2AK1",1234,2678,1.39936464966826e-11
"ANKRD42",1234,2679,1.39898061881668e-11
"MT1M",1234,2680,1.39811311158274e-11
"GSS",1234,2681,1.39536786368756e-11
"SOX8",1234,2682,1.39391200003067e-11
"DENND2A",1234,2683,1.393498156929e-11
"CA7",1234,2684,1.38966144839904e-11
"MTIF3",1234,2685,1.38590055825053e-11
"SURF1",1234,2686,1.38573397751352e-11
"GNLY",1234,2687,1.37934990704804e-11
"MRPS36",1234,2688,1.37301252941426e-11
"SYF2",1234,2689,1.36491451457161e-11
"YIF1B",1234,2690,1.36402628603289e-11
"TAOK3",1234,2691,1.36176637211639e-11
"USP22",1234,2692,1.36087198207534e-11
"S100A8",1234,2693,1.35350185846791e-11
"AAMDC",1234,2694,1.34593894902513e-11
"STT3B",1234,2695,1.343484014577e-11
"PRPF8",1234,2696,1.3422727347091e-11
"TUSC2",1234,2697,1.3403134271474e-11
"ERLEC1",1234,2698,1.33499914483364e-11
"NEU4",1234,2699,1.33203314090118e-11
"MTPN",1234,2700,1.33045550594038e-11
"AIMP1",1234,2701,1.3291284218891e-11
"NPDC1",1234,2702,1.32724409551345e-11
"HEPACAM2",1234,2703,1.32229189118141e-11
"PIGZ",1234,2704,1.31825263230155e-11
"PSMD3",1234,2705,1.31594953159358e-11
"BHLHE41",1234,2706,1.31279398355402e-11
"RPP25L",1234,2707,1.31135025777759e-11
"MYO1C",1234,2708,1.30805068502692e-11
"TRAM1",1234,2709,1.30266986123812e-11
"TMEM165",1234,2710,1.29791176486109e-11
"FBXW5",1234,2711,1.29658782960413e-11
"GOT1",1234,2712,1.29417572529915e-11
"DHRS3",1234,2713,1.29253145989179e-11
"ARRDC1",1234,2714,1.29220425341228e-11
"RP11-277P12.20",1234,2715,1.28936464435468e-11
"CDK5RAP3",1234,2716,1.28807718519654e-11
"EMC10",1234,2717,1.28688096762638e-11
"KIF23",1234,2718,1.28599838221301e-11
"IMMT",1234,2719,1.28043097656763e-11
"CEP55",1234,2720,1.27911729748675e-11
"GALNT1",1234,2721,1.27773772799723e-11
"SEPT7",1234,2722,1.2756621292971e-11
"PSMB8",1234,2723,1.27518958225669e-11
"FKBP8",1234,2724,1.27347935475277e-11
"RSU1",1234,2725,1.27208209993915e-11
"LINC00675",1234,2726,1.26789077558569e-11
"HNRNPH2",1234,2727,1.26711910097584e-11
"MMP7",1234,2728,1.26692906307707e-11
"NUF2",1234,2729,1.26654872364498e-11
"AP2B1",1234,2730,1.26308423606391e-11
"SCAF11",1234,2731,1.26237322507638e-11
"PPP2R5C",1234,2732,1.25129338496278e-11
"PDLIM4",1234,2733,1.2511760890198e-11
"LEPROTL1",1234,2734,1.24932107193092e-11
"RALY",1234,2735,1.24394926644924e-11
"CS",1234,2736,1.24320741351922e-11
"ATP6V1F",1234,2737,1.24227038759869e-11
"HNMT",1234,2738,1.24098788150717e-11
"MTRNR2L12",1234,2739,1.23697849142501e-11
"S100A2",1234,2740,1.23468092462723e-11
"CCDC109B",1234,2741,1.2306389037377e-11
"NDC80",1234,2742,1.22710969514808e-11
"CXCL5",1234,2743,1.22629969283412e-11
"NT5DC2",1234,2744,1.22585939151041e-11
"SNF8",1234,2745,1.22508431199661e-11
"MVB12A",1234,2746,1.22257607899031e-11
"SRSF5",1234,2747,1.21962697770634e-11
"RAB14",1234,2748,1.21806888825508e-11
"SCOC",1234,2749,1.21741757165279e-11
"PTRHD1",1234,2750,1.21325808976144e-11
"STRAP",1234,2751,1.21315897690961e-11
"UFM1",1234,2752,1.21154383233528e-11
"DEGS2",1234,2753,1.20859377645399e-11
"PRKACB",1234,2754,1.20782622336076e-11
"SEC31A",1234,2755,1.20695225931076e-11
"ANLN",1234,2756,1.20693156070266e-11
"NMT1",1234,2757,1.19000367103296e-11
"ANXA13",1234,2758,1.18974744681839e-11
"OIP5",1234,2759,1.18657211975591e-11
"SUPT4H1",1234,2760,1.18229735852042e-11
"WIPI1",1234,2761,1.1761407689897e-11
"SNRPB2",1234,2762,1.17520785076273e-11
"SUCLG2",1234,2763,1.17410681314841e-11
"AP1M2",1234,2764,1.16814855807391e-11
"MT2A",1234,2765,1.16018817548665e-11
"TSPAN15",1234,2766,1.16006839822624e-11
"TSPYL1",1234,2767,1.15943507602212e-11
"ATP5EP2",1234,2768,1.15588561562583e-11
"AIF1",1234,2769,1.15166564442627e-11
"CAPRIN1",1234,2770,1.14947555590745e-11
"NDUFV2",1234,2771,1.1492386261129e-11
"SDHA",1234,2772,1.14616197449583e-11
"C2orf54",1234,2773,1.1451776747451e-11
"DHX15",1234,2774,1.14397798232612e-11
"SPTAN1",1234,2775,1.14040199533327e-11
"CDKN1C",1234,2776,1.13980169928239e-11
"BUB1",1234,2777,1.13743404739594e-11
"EMD",1234,2778,1.13579191816025e-11
"PSMG2",1234,2779,1.13490391637818e-11
"MGAT4B",1234,2780,1.13238295993332e-11
"BASP1",1234,2781,1.12987618161823e-11
"LDLR",1234,2782,1.12700903026197e-11
"CKAP4",1234,2783,1.12607753174597e-11
"CES3",1234,2784,1.12392385502203e-11
"ST3GAL1",1234,2785,1.11780763606979e-11
"MRPL35",1234,2786,1.11691335794774e-11
"APH1A",1234,2787,1.11513507038476e-11
"FAM26F",1234,2788,1.11467010976592e-11
"C14orf1",1234,2789,1.11103582403068e-11
"PTGS2",1234,2790,1.10710783855387e-11
"MRPS5",1234,2791,1.10660028991936e-11
"SPON1",1234,2792,1.10577586083931e-11
"S100A4",1234,2793,1.1006288949172e-11
"ADIRF",1234,2794,1.0951487202927e-11
"CCNB1",1234,2795,1.09269784073138e-11
"CISD2",1234,2796,1.09209129029369e-11
"ANKRD36C",1234,2797,1.08214297576101e-11
"DNTTIP1",1234,2798,1.06695985732684e-11
"TIFA",1234,2799,1.06397747293444e-11
"ANO9",1234,2800,1.06051758601424e-11
"PLEKHB2",1234,2801,1.05783538923301e-11
"FAM64A",1234,2802,1.05103789950077e-11
"GLUD1",1234,2803,1.05078939676051e-11
"SCNN1B",1234,2804,1.04980205642638e-11
"YIPF3",1234,2805,1.04473123529882e-11
"AFG3L2",1234,2806,1.04200068724282e-11
"SYPL1",1234,2807,1.04127412744766e-11
"PSMD9",1234,2808,1.03980424238976e-11
"AURKB",1234,2809,1.03750378716495e-11
"LGALS2",1234,2810,1.03665959603146e-11
"ATAD2",1234,2811,1.03594842749047e-11
"POLR2J",1234,2812,1.0356361660047e-11
"UBE2J1",1234,2813,1.03510598831545e-11
"UBE2N",1234,2814,1.03315528037699e-11
"SERPINB7",1234,2815,1.03271823663524e-11
"C7orf55",1234,2816,1.03252419759761e-11
"TMEM183A",1234,2817,1.02903282662816e-11
"TNFAIP2",1234,2818,1.0282606783156e-11
"PPP1R35",1234,2819,1.02573934942362e-11
"SLC7A11",1234,2820,1.02135192963927e-11
"PRKAR2A",1234,2821,1.01195539115835e-11
"GOT2",1234,2822,1.0095199553988e-11
"TSEN34",1234,2823,1.00942916702589e-11
"TTC1",1234,2824,1.00849868626179e-11
"GBP5",1234,2825,1.00765487485705e-11
"SLC9A3R2",1234,2826,1.00616135964643e-11
"DDX1",1234,2827,1.00300342421034e-11
"TMEM248",1234,2828,1.00240064907185e-11
"ZFYVE21",1234,2829,9.94862161467765e-12
"TSPAN13",1234,2830,9.94841670192973e-12
"ENDOG",1234,2831,9.9275802212025e-12
"SMS",1234,2832,9.88464620150981e-12
"KIAA1522",1234,2833,9.8694805499362e-12
"TPX2",1234,2834,9.79822190264956e-12
"ID2",1234,2835,9.75033104026261e-12
"CDH3",1234,2836,9.7455894834398e-12
"MXRA5",1234,2837,9.71180029804318e-12
"KNSTRN",1234,2838,9.64323677164445e-12
"ADH5",1234,2839,9.63770946647274e-12
"GTF2A2",1234,2840,9.62048766721206e-12
"PPP1R11",1234,2841,9.6072609775354e-12
"DBNL",1234,2842,9.58739046159018e-12
"MAP1LC3A",1234,2843,9.52657757333153e-12
"CD99",1234,2844,9.52260266835171e-12
"GALNT7",1234,2845,9.52080779962639e-12
"MFSD10",1234,2846,9.51269264328534e-12
"HAPLN1",1234,2847,9.48891342740553e-12
"NCKAP1",1234,2848,9.43997188374924e-12
"JAG1",1234,2849,9.36278409501781e-12
"GSTM4",1234,2850,9.32554013410664e-12
"SMC3",1234,2851,9.30779529655505e-12
"FOXA2",1234,2852,9.30484511616073e-12
"G3BP2",1234,2853,9.28230918452791e-12
"LINC00998",1234,2854,9.21306605229081e-12
"FLOT1",1234,2855,9.1862875882767e-12
"CDC20",1234,2856,9.14752617443374e-12
"TMEM92",1234,2857,9.12434497232688e-12
"ESRP1",1234,2858,9.07973205918374e-12
"TMEM173",1234,2859,9.04521208055738e-12
"LLPH",1234,2860,9.03623259157525e-12
"CRYM",1234,2861,9.02162415268892e-12
"MGMT",1234,2862,8.98764514489796e-12
"CHCHD7",1234,2863,8.9804597913344e-12
"RASD1",1234,2864,8.96353849808653e-12
"ZBTB7A",1234,2865,8.93828294768928e-12
"HMG20B",1234,2866,8.9188045248314e-12
"POLR3GL",1234,2867,8.89765698782114e-12
"PSRC1",1234,2868,8.86291164101047e-12
"SEPHS2",1234,2869,8.86079328037885e-12
"MT1A",1234,2870,8.85555939716659e-12
"SYNPO2",1234,2871,8.84827174030907e-12
"SAA1",1234,2872,8.83570827297491e-12
"COA1",1234,2873,8.8196169990841e-12
"ITLN1",1234,2874,8.72529239248209e-12
"C1orf63",1234,2875,8.66338247042711e-12
"CSF2RB",1234,2876,8.64244915025648e-12
"EPN1",1234,2877,8.59371262158162e-12
"SAA2",1234,2878,8.58291074395837e-12
"ACTN1",1234,2879,8.5412773973676e-12
"CSTF3",1234,2880,8.53751620119045e-12
"UBE2K",1234,2881,8.46674043774819e-12
"HSPB11",1234,2882,8.44993752726744e-12
"RARS",1234,2883,8.44779839135333e-12
"GAK",1234,2884,8.44744272384121e-12
"RP11-1143G9.4",1234,2885,8.43743121827394e-12
